"id","name","code","user_type_id/id","chart_template_id/id","group_id/id","reconcile"
"account_cia_1010101","CAJA","1.01.01.01","account.data_account_type_liquidity","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10101","False"
"account_cia_1010102","INSTITUCIONES FINANCIERAS PÚBLICAS","1.01.01.02","account.data_account_type_liquidity","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10101","False"
"account_cia_1010103","INSTITUCIONES FINANCIERAS PRIVADAS","1.01.01.03","account.data_account_type_liquidity","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10101","False"
"account_cia_10102010101","ACCIONES Y PARTICIPACIONES","1.01.02.01.01.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010102","CUOTAS DE FONDOS COLECTIVOS","1.01.02.01.01.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010103","VALORES DE TITULARIZACIÓN DE PARTICIPACIÓN","1.01.02.01.01.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010104","UNIDADES DE PARTICIPACIÓN","1.01.02.01.01.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010105","INVERSIONES EN EL EXTERIOR","1.01.02.01.01.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010106","OTROS ","1.01.02.01.01.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020101","False"
"account_cia_10102010201","AVALES","1.01.02.01.02.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010202","BONOS DEL ESTADO","1.01.02.01.02.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010203","BONOS DE PRENDA","1.01.02.01.02.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010204","CÉDULAS HIPOTECARIAS","1.01.02.01.02.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010205","CERTIFICADOS FINANCIEROS","1.01.02.01.02.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010206","CERTIFICADOS DE INVERSIÓN","1.01.02.01.02.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010207","CERTIFICADOS DE TESORERÍA","1.01.02.01.02.07","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010208","CERTIFICADOS DE DEPÓSITO","1.01.02.01.02.08","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010209","CUPONES","1.01.02.01.02.09","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010210","DEPÓSITOS A PLAZO","1.01.02.01.02.10","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010211","LETRAS DE CAMBIO","1.01.02.01.02.11","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010212","NOTAS DE CRÉDITO","1.01.02.01.02.12","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010213","OBLIGACIONES","1.01.02.01.02.13","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010214","FACTURAS COMERCIALES NEGOCIABLES","1.01.02.01.02.14","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010215","OVERNIGHTS","1.01.02.01.02.15","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010216","OBLIGACIONES CONVERTIBLES EN ACCIONES","1.01.02.01.02.16","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010217","PAPEL COMERCIAL","1.01.02.01.02.17","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010218","PAGARÉS","1.01.02.01.02.18","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010219","PÓLIZAS DE ACUMULACIÓN","1.01.02.01.02.19","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010220","TÍTULOS DEL BANCO CENTRAL ","1.01.02.01.02.20","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010221","VALORES DE TITULARIZACIÓN","1.01.02.01.02.21","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010222","INVERSIONES EN EL EXTERIOR","1.01.02.01.02.22","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010223","OTROS","1.01.02.01.02.23","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020102","False"
"account_cia_10102010301","FORWARD","1.01.02.01.03.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020103","False"
"account_cia_10102010302","FUTUROS","1.01.02.01.03.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020103","False"
"account_cia_10102010303","OPCIONES","1.01.02.01.03.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020103","False"
"account_cia_10102010304","OTROS","1.01.02.01.03.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020103","False"
"account_cia_10102020101","ACCIONES Y PARTICIPACIONES","1.01.02.02.01.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020102","CUOTAS DE FONDOS COLECTIVOS","1.01.02.02.01.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020103","UNIDADES DE PARTICIPACIÓN","1.01.02.02.01.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020104","VALORES DE TITULARIZACIÓN DE PARTICIPACIÓN","1.01.02.02.01.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020105","INVERSIONES EN EL EXTERIOR","1.01.02.02.01.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020106","OTROS","1.01.02.02.01.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020201","False"
"account_cia_10102020201","AVALES","1.01.02.02.02.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020202","BONOS DEL ESTADO","1.01.02.02.02.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020203","BONOS DE PRENDA","1.01.02.02.02.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020204","CÉDULAS HIPOTECARIAS","1.01.02.02.02.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020205","CERTIFICADOS FINANCIEROS","1.01.02.02.02.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020206","CERTIFICADOS DE INVERSIÓN","1.01.02.02.02.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020207","CERTIFICADOS DE TESORERÍA","1.01.02.02.02.07","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020208","CERTIFICADOS DE DEPÓSITO","1.01.02.02.02.08","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020209","CUPONES","1.01.02.02.02.09","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020210","DEPÓSITOS A PLAZO","1.01.02.02.02.10","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020211","LETRAS DE CAMBIO","1.01.02.02.02.11","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020212","NOTAS DE CRÉDITO","1.01.02.02.02.12","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020213","OBLIGACIONES","1.01.02.02.02.13","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020214","FACTURAS COMERCIALES NEGOCIABLES","1.01.02.02.02.14","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020215","OVERNIGHTS","1.01.02.02.02.15","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020216","OBLIGACIONES CONVERTIBLES EN ACCIONES","1.01.02.02.02.16","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020217","PAPEL COMERCIAL","1.01.02.02.02.17","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020218","PAGARÉS","1.01.02.02.02.18","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020219","PÓLIZAS DE ACUMULACIÓN","1.01.02.02.02.19","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020220","TÍTULOS DEL BANCO CENTRAL ","1.01.02.02.02.20","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020221","VALORES DE TITULARIZACIÓN","1.01.02.02.02.21","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020222","INVERSIONES EN EL EXTERIOR","1.01.02.02.02.22","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102020223","OTROS","1.01.02.02.02.23","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020202","False"
"account_cia_10102030101","ACCIONES Y PARTICIPACIONES","1.01.02.03.01.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030102","CUOTAS DE FONDOS COLECTIVOS","1.01.02.03.01.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030103","UNIDADES DE PARTICIPACIÓN","1.01.02.03.01.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030104","VALORES DE TITULARIZACIÓN DE PARTICIPACIÓN","1.01.02.03.01.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030105","INVERSIONES EN EL EXTERIOR","1.01.02.03.01.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030106","OTROS","1.01.02.03.01.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020301","False"
"account_cia_10102030201","AVALES","1.01.02.03.02.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030202","BONOS DEL ESTADO","1.01.02.03.02.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030203","BONOS DE PRENDA","1.01.02.03.02.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030204","CÉDULAS HIPOTECARIAS","1.01.02.03.02.04","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030205","CERTIFICADOS FINANCIEROS","1.01.02.03.02.05","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030206","CERTIFICADOS DE INVERSIÓN","1.01.02.03.02.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030207","CERTIFICADOS DE TESORERÍA","1.01.02.03.02.07","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030208","CERTIFICADOS DE DEPÓSITO","1.01.02.03.02.08","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030209","CUPONES","1.01.02.03.02.09","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030210","DEPÓSITOS A PLAZO","1.01.02.03.02.10","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030211","LETRAS DE CAMBIO","1.01.02.03.02.11","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030212","NOTAS DE CRÉDITO","1.01.02.03.02.12","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030213","OBLIGACIONES","1.01.02.03.02.13","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030214","FACTURAS COMERCIALES NEGOCIABLES","1.01.02.03.02.14","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030215","OVERNIGHTS","1.01.02.03.02.15","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030216","OBLIGACIONES CONVERTIBLES EN ACCIONES","1.01.02.03.02.16","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030217","PAPEL COMERCIAL","1.01.02.03.02.17","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030218","PAGARÉS","1.01.02.03.02.18","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030219","PÓLIZAS DE ACUMULACIÓN","1.01.02.03.02.19","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030220","TÍTULOS DEL BANCO CENTRAL ","1.01.02.03.02.20","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030221","VALORES DE TITULARIZACIÓN","1.01.02.03.02.21","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030222","INVERSIONES EN EL EXTERIOR","1.01.02.03.02.22","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_10102030223","OTROS","1.01.02.03.02.23","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020302","False"
"account_cia_101020401","ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ","1.01.02.04.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010204","False"
"account_cia_101020402","ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA","1.01.02.04.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010204","False"
"account_cia_101020403","ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO","1.01.02.04.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010204","False"
"account_cia_10102050101","CUENTAS Y DOCUMENTOS A COBRAR A CLIENTES ","1.01.02.05.01.01","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020501","True"
"account_cia_10102050102","CUENTAS Y DOCUMENTOS A COBRAR A TERCEROS","1.01.02.05.01.02","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020501","True"
"account_cia_10102050203","CUENTAS POR COBRAR AL ORIGINADOR","1.01.02.05.02.03","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050204","COMISIONES POR OPERACIONES BURSÁTILES","1.01.02.05.02.04","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050205","POR SERVICIOS BURSÁTILES - PUESTOS INACTIVOS","1.01.02.05.02.05","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050206","OPERACIONES EXTRABURSÁTILES","1.01.02.05.02.06","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050207","CONTRATO DE UNDERWRITING","1.01.02.05.02.07","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050208","POR ADMINISTRACIÓN Y MANEJO DE PORTAFOLIOS DE TERCEROS","1.01.02.05.02.08","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050209","POR ADMINISTRACIÓN Y MANEJO DE FONDOS ADMINISTRADOS","1.01.02.05.02.09","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050210","POR ADMINISTRACIÓN Y MANEJO DE NEGOCIOS FIDUCIARIOS ","1.01.02.05.02.10","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050211","POR CUSTODIA Y CONSERVACIÓN DE VALORES MATERIALIZADOS","1.01.02.05.02.11","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050212","POR CUSTODIA Y CONSERVACIÓN DE VALORES DESMATERIALIZADOS","1.01.02.05.02.12","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050213","POR MANEJO DE LIBRO DE ACCIONES Y ACCIONISTAS","1.01.02.05.02.13","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050214","POR ASESORÍA","1.01.02.05.02.14","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050215","RENDIMIENTOS POR COBRAR DIVIDENDOS","1.01.02.05.02.15","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050216","RENDIMIENTO POR COBRAR INTERESES  ","1.01.02.05.02.16","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050217","DEUDORES POR INTERMEDIACIÓN DE VALORES","1.01.02.05.02.17","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050218","ANTICIPO A COMITENTES","1.01.02.05.02.18","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050219","ANTICIPO A CONSTRUCTOR POR AVANCE DE OBRA ","1.01.02.05.02.19","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_10102050220","DERECHOS POR COMPROMISO DE RECOMPRA","1.01.02.05.02.20","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101020502","True"
"account_cia_101020601","POR COBRAR A ACCIONISTAS ","1.01.02.06.01","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010206","True"
"account_cia_101020602","POR COBRAR A COMPAÑÍAS RELACIONADAS ","1.01.02.06.02","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010206","True"
"account_cia_101020603","POR COBRAR A CLIENTES ","1.01.02.06.03","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010206","True"
"account_cia_101020604","OTRAS CUENTAS POR COBRAR RELACIONADAS","1.01.02.06.04","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1010206","True"
"account_cia_1010207","PROVISIÓN POR CUENTAS INCOBRABLES Y DETERIORO ","1.01.02.07","account.data_account_type_receivable","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10102","True"
"account_cia_1010308","OBRAS EN CONSTRUCCION ","1.01.03.08","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10103","False"
"account_cia_1010313","(-) PROVISIÓN POR VALOR NETO DE REALIZACIÓN Y OTRAS PERDIDAS EN INVENTARIO","1.01.03.13","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10103","False"
"account_cia_1010501","CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA (IVA)","1.01.05.01","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10105","False"
"account_cia_1010502","CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA ( I. R.)","1.01.05.02","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10105","False"
"account_cia_1010503","ANTICIPO DE IMPUESTO A LA RENTA","1.01.05.03","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10105","False"
"account_cia_10106","ACTIVOS CORRIENTES MANTENIDOS PARA LA VENTA Y OPERACIONES DISCONTINUADAS ","1.01.06","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101","False"
"account_cia_10107","CONSTRUCCIONES EN PROCESO (NIC 11 Y SECC.23 PYMES)","1.01.07","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101","False"
"account_cia_10108","OTROS ACTIVOS CORRIENTES","1.01.08","account.data_account_type_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_101","False"
"account_cia_1020112","(-) DEPRECIACIÓN ACUMULADA PROPIEDADES, PLANTA Y EQUIPO","1.02.01.12","account.data_account_type_fixed_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10201","False"
"account_cia_1020113","(-) DETERIORO ACUMULADO DE PROPIEDADES, PLANTA Y EQUIPO","1.02.01.13","account.data_account_type_fixed_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10201","False"
"account_cia_102011401","ACTIVOS DE EXPLORACION Y EXPLOTACION ","1.02.01.14.01","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1020114","False"
"account_cia_102011402","(-) AMORTIZACION ACUMULADA DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN","1.02.01.14.02","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1020114","False"
"account_cia_102011403","(-) DETERIORO ACUMULADO DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN","1.02.01.14.03","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_1020114","False"
"account_cia_1020204","(-) DETERIORO ACUMULADO DE PROPIEDADES DE INVERSIÓN","1.02.02.04","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10202","False"
"account_cia_1020301","ANIMALES VIVOS EN CRECIMIENTO","1.02.03.01","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020302","ANIMALES VIVOS EN PRODUCCION ","1.02.03.02","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020303","PLANTAS EN CRECIMIENTO","1.02.03.03","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020304","PLANTAS EN PRODUCCION","1.02.03.04","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020305","(-) DEPRECIACION ACUMULADA DE ACTIVOS BIOLÓGICOS","1.02.03.05","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020306","(-) DETERIORO ACUMULADO DE ACTIVOS BIOLOGÍCOS","1.02.03.06","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10203","False"
"account_cia_1020405","(-) AMORTIZACIÓN ACUMULADA DE ACTIVOS INTANGIBLE","1.02.04.05","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10204","False"
"account_cia_1020406","(-) DETERIORO ACUMULADO DE ACTIVO INTANGIBLE ","1.02.04.06","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10204","False"
"account_cia_1020407"," OTROS INTANGIBLES","1.02.04.07","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10204","False"
"account_cia_10205","ACTIVOS POR IMPUESTOS DIFERIDOS","1.02.05","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_102","False"
"account_cia_1020601","ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO","1.02.06.01","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10206","False"
"account_cia_1020602","(-) PROVISION POR DETERIORO DE ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO","1.02.06.02","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10206","False"
"account_cia_1020603","DOCUMENTOS Y CUENTAS POR COBRAR ","1.02.06.03","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10206","False"
"account_cia_1020604","(-) PROVISIÓN CUENTAS INCOBRABLES DE ACTIVOS FINANCIEROS NO CORRIENTES","1.02.06.04","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10206","False"
"account_cia_10207","ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO","1.02.07","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_102","False"
"account_cia_1020801","DERECHOS FIDUCIARIOS","1.02.08.01","account.data_account_type_non_current_assets","l10n_ec.account_chart_template_cia","l10n_ec.account_group_10208","False"
